transaction_id,amount,currency,customer_id,created_at,status,gl_account,posted_at,ledger_entry_id
TXN-0AF53016,3000.51,USD,CUST-5104,2024-12-04 04:30:00,settled,2011-CUST-FUNDS-EUR,2024-12-05 04:30:00,GL-F5EB4278
TXN-7B5A975A,3624.25,EUR,CUST-7513,2024-10-25 04:23:00,settled,2011-CUST-FUNDS-EUR,2024-10-26 04:23:00,GL-41DC29FE
TXN-F65B3AF6,639.45,USD,CUST-6394,2024-01-13 19:59:00,settled,2011-CUST-FUNDS-EUR,2024-01-14 19:59:00,GL-94AE80FE
TXN-47C3E69E,1953.26,USD,CUST-1116,2024-01-25 21:05:00,settled,2011-CUST-FUNDS-EUR,2024-01-26 21:05:00,GL-57C4E1A7
TXN-8D929FB1,3339.44,USD,CUST-2362,2024-06-16 13:04:00,refunded,2011-CUST-FUNDS-EUR,2024-06-17 13:04:00,GL-722E3F40
TXN-2BD1EE63,361.36,GBP,CUST-8531,2024-04-08 17:16:00,settled,2011-CUST-FUNDS-EUR,2024-04-09 17:16:00,GL-5A344D15
TXN-03ADCB20,4840.03,GBP,CUST-9425,2024-02-11 04:05:00,settled,2011-CUST-FUNDS-EUR,2024-02-12 04:05:00,GL-84CA7AB6
TXN-4E3B1CD1,16.02,GBP,CUST-9388,2024-03-12 20:48:00,settled,2011-CUST-FUNDS-EUR,2024-03-13 20:48:00,GL-26D8E23A
TXN-3FB887FB,2658.97,USD,CUST-7151,2024-10-20 19:03:00,failed,2011-CUST-FUNDS-EUR,2024-10-21 19:03:00,GL-472DC369
TXN-35BB4CCF,4264.96,EUR,CUST-3094,2024-04-10 21:59:00,settled,2011-CUST-FUNDS-EUR,2024-04-11 21:59:00,GL-149AF97D
TXN-9673CAD9,377.15,USD,CUST-5299,2024-09-27 03:31:00,refunded,2011-CUST-FUNDS-EUR,2024-09-28 03:31:00,GL-2B6FEECD
TXN-C8A0BE64,4743.95,USD,CUST-7761,2024-07-04 10:46:00,refunded,2011-CUST-FUNDS-EUR,2024-07-05 10:46:00,GL-D3CBE56E
TXN-5C62C0DD,360.33,USD,CUST-3071,2024-02-06 16:35:00,settled,2011-CUST-FUNDS-EUR,2024-02-07 16:35:00,GL-21E0EA24
TXN-DFA02961,4395.14,USD,CUST-7728,2024-04-19 02:33:00,refunded,2011-CUST-FUNDS-EUR,2024-04-20 02:33:00,GL-F1F28465
TXN-6F03E946,4111.52,USD,CUST-8875,2024-07-15 02:40:00,settled,2011-CUST-FUNDS-EUR,2024-07-16 02:40:00,GL-DE20A56B
TXN-43A39D6B,4144.07,USD,CUST-4106,2024-07-30 08:48:00,settled,2011-CUST-FUNDS-EUR,2024-07-31 08:48:00,GL-6F4F0346
TXN-09FCCA0D,3454.49,EUR,CUST-4911,2024-08-04 16:12:00,settled,2011-CUST-FUNDS-EUR,2024-08-05 16:12:00,GL-2338C46F
TXN-D7423A31,4566.17,GBP,CUST-2083,2024-07-30 14:27:00,settled,2011-CUST-FUNDS-EUR,2024-07-31 14:27:00,GL-45E407FD
TXN-324FDD88,84.6,USD,CUST-3414,2024-04-25 18:42:00,settled,2011-CUST-FUNDS-EUR,2024-04-26 18:42:00,GL-CE535E2E
TXN-B1E87C95,3567.96,USD,CUST-3943,2024-06-24 04:50:00,failed,2011-CUST-FUNDS-EUR,2024-06-25 04:50:00,GL-CE25F4B6
TXN-D36D91C0,1209.59,GBP,CUST-5260,2024-11-05 19:36:00,settled,2011-CUST-FUNDS-EUR,2024-11-06 19:36:00,GL-701E6F93
TXN-31DB4F0E,4229.84,USD,CUST-4055,2024-06-09 05:58:00,failed,2011-CUST-FUNDS-EUR,2024-06-10 05:58:00,GL-4A3B0391
TXN-4E39B6E7,2078.23,USD,CUST-5229,2024-06-03 21:33:00,settled,2011-CUST-FUNDS-EUR,2024-06-04 21:33:00,GL-94145E7F
TXN-8A70A809,3803.0,USD,CUST-8032,2024-12-26 23:34:00,refunded,2011-CUST-FUNDS-EUR,2024-12-27 23:34:00,GL-9087DB21
TXN-87F12024,2136.17,USD,CUST-9515,2024-01-13 10:35:00,refunded,2011-CUST-FUNDS-EUR,2024-01-14 10:35:00,GL-B67669D2
TXN-A165E0EC,2399.72,USD,CUST-6198,2024-12-25 11:38:00,settled,2011-CUST-FUNDS-EUR,2024-12-26 11:38:00,GL-49148522
TXN-45418384,3856.91,EUR,CUST-3734,2024-09-03 16:30:00,failed,2011-CUST-FUNDS-EUR,2024-09-04 16:30:00,GL-932DB7EC
TXN-DBE5F046,270.13,USD,CUST-2605,2024-12-18 04:01:00,settled,2011-CUST-FUNDS-EUR,2024-12-19 04:01:00,GL-2B2BC9B6
TXN-4621697F,4773.1,USD,CUST-8667,2024-03-27 03:26:00,settled,2011-CUST-FUNDS-EUR,2024-03-28 03:26:00,GL-22412C4A
TXN-DAB124E7,4432.76,EUR,CUST-7476,2024-01-12 06:09:00,settled,2011-CUST-FUNDS-EUR,2024-01-13 06:09:00,GL-B69BE506
TXN-11BA9B74,1626.76,USD,CUST-2187,2024-10-01 00:11:00,failed,2011-CUST-FUNDS-EUR,2024-10-02 00:11:00,GL-194BCFA2
TXN-EB06BE73,1604.18,GBP,CUST-9023,2024-08-27 07:46:00,refunded,2011-CUST-FUNDS-EUR,2024-08-28 07:46:00,GL-3D1E05A9
TXN-53466E73,4851.15,GBP,CUST-4204,2024-11-04 11:31:00,failed,2011-CUST-FUNDS-EUR,2024-11-05 11:31:00,GL-E43FC622
TXN-72681836,1586.08,USD,CUST-2105,2024-10-15 20:52:00,settled,2011-CUST-FUNDS-EUR,2024-10-16 20:52:00,GL-EE391075
TXN-C3513ACA,1281.73,EUR,CUST-5414,2024-12-15 02:04:00,settled,2011-CUST-FUNDS-EUR,2024-12-16 02:04:00,GL-882FC596
TXN-B3CBF7DA,2402.63,USD,CUST-7414,2024-08-21 00:13:00,failed,2011-CUST-FUNDS-EUR,2024-08-22 00:13:00,GL-EC5768B8
TXN-5191B004,2134.23,USD,CUST-7438,2024-11-30 14:55:00,refunded,2011-CUST-FUNDS-EUR,2024-12-01 14:55:00,GL-0D0B1251
TXN-A8C8B280,529.32,USD,CUST-6976,2024-10-11 09:46:00,settled,2011-CUST-FUNDS-EUR,2024-10-12 09:46:00,GL-C5AEF125
TXN-CB9C0310,4781.64,USD,CUST-9325,2024-12-24 04:36:00,settled,2011-CUST-FUNDS-EUR,2024-12-25 04:36:00,GL-84A03C7A
TXN-08458AE4,3145.11,GBP,CUST-3282,2024-09-18 14:14:00,settled,2011-CUST-FUNDS-EUR,2024-09-19 14:14:00,GL-8CD08928
TXN-C485AE64,3998.86,USD,CUST-8728,2024-12-15 22:33:00,failed,2011-CUST-FUNDS-EUR,2024-12-16 22:33:00,GL-1E949620
TXN-ECAD8ED0,1021.59,USD,CUST-8231,2024-04-27 22:27:00,settled,2011-CUST-FUNDS-EUR,2024-04-28 22:27:00,GL-BE9D68F2
TXN-8E8AD084,3814.86,USD,CUST-9925,2024-06-27 04:11:00,settled,2011-CUST-FUNDS-EUR,2024-06-28 04:11:00,GL-B6A1E43E
TXN-48191B9D,2364.96,USD,CUST-2049,2024-11-11 14:54:00,settled,2011-CUST-FUNDS-EUR,2024-11-12 14:54:00,GL-289A4298
TXN-751E83B3,2756.56,USD,CUST-9925,2024-08-28 08:53:00,settled,2011-CUST-FUNDS-EUR,2024-08-29 08:53:00,GL-A7F66D46
TXN-7CC46CFA,2189.9,USD,CUST-9029,2024-11-09 22:27:00,settled,2011-CUST-FUNDS-EUR,2024-11-10 22:27:00,GL-D0444D8C
TXN-84105CF9,3149.86,USD,CUST-2084,2024-03-21 19:46:00,settled,2011-CUST-FUNDS-EUR,2024-03-22 19:46:00,GL-B6BD291A
TXN-C657CEFE,1773.88,USD,CUST-1319,2024-01-10 11:56:00,settled,2011-CUST-FUNDS-EUR,2024-01-11 11:56:00,GL-17BACC10
TXN-CF564968,171.48,USD,CUST-5973,2024-12-18 17:49:00,settled,2011-CUST-FUNDS-EUR,2024-12-19 17:49:00,GL-64ED42FE
TXN-3B4CC386,3552.93,USD,CUST-8033,2024-03-29 06:44:00,settled,2011-CUST-FUNDS-EUR,2024-03-30 06:44:00,GL-D842BBE5
TXN-A535A7A0,74.2,EUR,CUST-1175,2024-08-19 04:08:00,settled,2011-CUST-FUNDS-EUR,2024-08-20 04:08:00,GL-CBDDF4EB
TXN-10109ED0,1617.97,USD,CUST-9666,2024-04-28 00:45:00,settled,2011-CUST-FUNDS-EUR,2024-04-29 00:45:00,GL-0F762336
TXN-96E9DA77,3351.63,USD,CUST-5499,2024-04-11 14:21:00,settled,2011-CUST-FUNDS-EUR,2024-04-12 14:21:00,GL-07265C44
TXN-46BA0564,2875.84,EUR,CUST-3319,2024-10-13 00:55:00,failed,2011-CUST-FUNDS-EUR,2024-10-14 00:55:00,GL-CED4DD4A
TXN-194DE17C,568.17,EUR,CUST-7494,2024-04-23 03:27:00,refunded,2011-CUST-FUNDS-EUR,2024-04-24 03:27:00,GL-604BDFF4
TXN-9C6DA088,3064.96,GBP,CUST-8720,2024-12-12 09:00:00,settled,2011-CUST-FUNDS-EUR,2024-12-13 09:00:00,GL-E56C88D2
TXN-770E58FB,1039.64,USD,CUST-5165,2024-07-10 08:58:00,settled,2011-CUST-FUNDS-EUR,2024-07-11 08:58:00,GL-09B9B419
TXN-FFA80EEB,2905.62,USD,CUST-1501,2024-12-17 17:18:00,settled,2011-CUST-FUNDS-EUR,2024-12-18 17:18:00,GL-D5BEA751
TXN-1B35E22E,3946.01,USD,CUST-1450,2024-02-21 10:46:00,settled,2011-CUST-FUNDS-EUR,2024-02-22 10:46:00,GL-8D28FF7B
TXN-DF2F0C6E,2454.11,USD,CUST-3338,2024-10-24 13:53:00,settled,2011-CUST-FUNDS-EUR,2024-10-25 13:53:00,GL-76F2ED06
TXN-1B007BF1,2583.46,GBP,CUST-3123,2024-05-31 03:07:00,settled,2011-CUST-FUNDS-EUR,2024-06-01 03:07:00,GL-94A0CCDA
TXN-201A8249,40.3,USD,CUST-7683,2024-11-11 18:45:00,refunded,2011-CUST-FUNDS-EUR,2024-11-12 18:45:00,GL-33A307F2
TXN-2919DE93,502.59,USD,CUST-3001,2024-06-17 05:45:00,settled,2011-CUST-FUNDS-EUR,2024-06-18 05:45:00,GL-1359F672
TXN-548CAB2D,1868.66,USD,CUST-3664,2024-03-09 21:50:00,failed,2011-CUST-FUNDS-EUR,2024-03-10 21:50:00,GL-7D8C3A90
TXN-A9E68C57,4677.89,USD,CUST-9244,2024-10-07 06:29:00,refunded,2011-CUST-FUNDS-EUR,2024-10-08 06:29:00,GL-E312CD64
TXN-3FE04D98,3183.45,USD,CUST-6731,2024-05-18 23:03:00,settled,2011-CUST-FUNDS-EUR,2024-05-19 23:03:00,GL-252EA6DE
TXN-A8769EDC,2489.75,EUR,CUST-3856,2024-06-23 23:55:00,settled,2011-CUST-FUNDS-EUR,2024-06-24 23:55:00,GL-7255680D
TXN-7DADF4DE,2983.11,USD,CUST-2745,2024-02-14 03:58:00,settled,2011-CUST-FUNDS-EUR,2024-02-15 03:58:00,GL-0ECAEBE2
TXN-EFAB3EAA,3883.7,USD,CUST-6232,2024-09-16 21:27:00,settled,2011-CUST-FUNDS-EUR,2024-09-17 21:27:00,GL-EEC8C110
TXN-E121894B,2320.4,GBP,CUST-9819,2024-03-31 12:02:00,settled,2011-CUST-FUNDS-EUR,2024-04-01 12:02:00,GL-39EDB823
TXN-BA75B746,109.16,USD,CUST-9743,2024-09-16 00:45:00,failed,2011-CUST-FUNDS-EUR,2024-09-17 00:45:00,GL-13F143FF
TXN-AD06716B,2359.73,GBP,CUST-8074,2024-02-04 09:52:00,settled,2011-CUST-FUNDS-EUR,2024-02-05 09:52:00,GL-35AE0D2C
TXN-0A3B2208,898.67,USD,CUST-7028,2024-12-25 10:44:00,settled,2011-CUST-FUNDS-EUR,2024-12-26 10:44:00,GL-E9C174BA
TXN-9E7B98C0,3307.15,USD,CUST-3966,2024-01-24 10:47:00,settled,2011-CUST-FUNDS-EUR,2024-01-25 10:47:00,GL-69BE0986
TXN-ABA9CC7E,2822.02,EUR,CUST-6262,2024-08-15 15:38:00,failed,2011-CUST-FUNDS-EUR,2024-08-16 15:38:00,GL-43DEAE9E
TXN-300AAD26,4912.95,USD,CUST-2752,2024-12-14 06:50:00,refunded,2011-CUST-FUNDS-EUR,2024-12-15 06:50:00,GL-DE8802AB
TXN-94822E3A,4947.3,GBP,CUST-4661,2024-01-10 22:19:00,settled,2011-CUST-FUNDS-EUR,2024-01-11 22:19:00,GL-01569AB6
TXN-5D053E65,2344.0,USD,CUST-8244,2024-05-08 10:49:00,settled,2011-CUST-FUNDS-EUR,2024-05-09 10:49:00,GL-A1148E76
TXN-C0AD075C,447.94,EUR,CUST-1009,2024-10-08 18:57:00,settled,2011-CUST-FUNDS-EUR,2024-10-09 18:57:00,GL-94C3039A
TXN-A31FD06C,4840.22,GBP,CUST-8614,2024-01-20 03:56:00,settled,2011-CUST-FUNDS-EUR,2024-01-21 03:56:00,GL-6F5A6860
TXN-EBD79157,3299.89,USD,CUST-3974,2024-02-29 06:12:00,refunded,2011-CUST-FUNDS-EUR,2024-03-01 06:12:00,GL-247EEB3E
TXN-C757769F,3549.51,GBP,CUST-7159,2024-02-01 00:58:00,failed,2011-CUST-FUNDS-EUR,2024-02-02 00:58:00,GL-65D2656E
TXN-B9FFBB63,986.83,EUR,CUST-8088,2024-12-14 23:04:00,settled,2011-CUST-FUNDS-EUR,2024-12-15 23:04:00,GL-CDF253D3
TXN-9DC9A51D,3361.38,GBP,CUST-9457,2024-10-27 19:46:00,settled,2011-CUST-FUNDS-EUR,2024-10-28 19:46:00,GL-5203C3A9
TXN-AD6A67C5,45.09,EUR,CUST-5600,2024-07-18 03:47:00,settled,2011-CUST-FUNDS-EUR,2024-07-19 03:47:00,GL-D83D2844
TXN-D1F73E38,3741.03,GBP,CUST-8850,2024-10-22 19:08:00,refunded,2011-CUST-FUNDS-EUR,2024-10-23 19:08:00,GL-ADEA138C
TXN-D01F257D,534.61,USD,CUST-7454,2024-01-25 07:13:00,failed,2011-CUST-FUNDS-EUR,2024-01-26 07:13:00,GL-08CDF8B0
TXN-BE285071,3387.03,GBP,CUST-9504,2024-12-12 11:56:00,settled,2011-CUST-FUNDS-EUR,2024-12-13 11:56:00,GL-FF9A4F96
TXN-F22D4BBB,2735.03,USD,CUST-4847,2024-10-21 14:25:00,settled,2011-CUST-FUNDS-EUR,2024-10-22 14:25:00,GL-8E2ED21D
TXN-562FA3BD,265.24,GBP,CUST-1140,2024-11-26 00:30:00,settled,2011-CUST-FUNDS-EUR,2024-11-27 00:30:00,GL-CA5FCA0B
TXN-703FB05B,2487.24,USD,CUST-5869,2024-05-21 10:29:00,settled,2011-CUST-FUNDS-EUR,2024-05-22 10:29:00,GL-0E1D0D8C
TXN-BBD02176,4349.05,USD,CUST-5540,2024-02-26 01:28:00,refunded,2011-CUST-FUNDS-EUR,2024-02-27 01:28:00,GL-036BEF64
TXN-357CC838,2911.84,USD,CUST-7980,2024-03-10 12:40:00,settled,2011-CUST-FUNDS-EUR,2024-03-11 12:40:00,GL-6DA47FFB
TXN-09692ACC,1431.2,USD,CUST-5877,2024-08-19 11:36:00,settled,2011-CUST-FUNDS-EUR,2024-08-20 11:36:00,GL-DF72CF25
TXN-1599434F,3449.95,USD,CUST-5245,2024-05-07 10:37:00,failed,2011-CUST-FUNDS-EUR,2024-05-08 10:37:00,GL-04808082
TXN-5768A84D,1054.4,GBP,CUST-9449,2024-06-17 20:40:00,failed,2011-CUST-FUNDS-EUR,2024-06-18 20:40:00,GL-9F283DAB
TXN-CBCCC8B2,3706.45,EUR,CUST-8031,2024-07-05 16:54:00,settled,2011-CUST-FUNDS-EUR,2024-07-06 16:54:00,GL-24683473
TXN-4E735D7B,2257.69,USD,CUST-9140,2024-06-17 13:42:00,failed,2011-CUST-FUNDS-EUR,2024-06-18 13:42:00,GL-B967995C
TXN-D3202322,369.5,EUR,CUST-9622,2024-06-07 06:19:00,settled,2011-CUST-FUNDS-EUR,2024-06-08 06:19:00,GL-80394573
TXN-F1B5E9EF,2449.14,USD,CUST-1930,2024-08-14 20:42:00,settled,2011-CUST-FUNDS-EUR,2024-08-15 20:42:00,GL-16C68F43
TXN-29E5971F,4033.79,EUR,CUST-8629,2024-07-17 03:56:00,settled,2011-CUST-FUNDS-EUR,2024-07-18 03:56:00,GL-CCECAB6C
TXN-652D583B,1588.35,USD,CUST-1042,2024-09-08 16:34:00,settled,2011-CUST-FUNDS-EUR,2024-09-09 16:34:00,GL-839B2E0B
TXN-90DDEC0C,1945.64,USD,CUST-3434,2024-04-07 06:45:00,failed,2011-CUST-FUNDS-EUR,2024-04-08 06:45:00,GL-A2CE5AF1
TXN-7C568CAC,1614.52,USD,CUST-4871,2024-04-06 13:37:00,failed,2011-CUST-FUNDS-EUR,2024-04-07 13:37:00,GL-43FF4B53
TXN-76F53F7D,1128.8,USD,CUST-7432,2024-06-10 06:10:00,refunded,2011-CUST-FUNDS-EUR,2024-06-11 06:10:00,GL-1F6CB968
TXN-C8FA4B56,1197.09,USD,CUST-2947,2024-05-25 19:28:00,settled,2011-CUST-FUNDS-EUR,2024-05-26 19:28:00,GL-7CB08959
TXN-D4D90C4E,1319.78,USD,CUST-4086,2024-03-12 04:15:00,settled,2011-CUST-FUNDS-EUR,2024-03-13 04:15:00,GL-F4613ACC
TXN-524CB913,2415.54,USD,CUST-5784,2024-08-05 19:21:00,settled,2011-CUST-FUNDS-EUR,2024-08-06 19:21:00,GL-AC61912C
TXN-6A312EAB,2929.95,USD,CUST-6143,2024-07-07 11:44:00,refunded,2011-CUST-FUNDS-EUR,2024-07-08 11:44:00,GL-D6527043
TXN-51B45DCB,4933.61,USD,CUST-3437,2024-01-19 01:26:00,settled,2011-CUST-FUNDS-EUR,2024-01-20 01:26:00,GL-5AB06DB8
TXN-E278B051,2356.61,USD,CUST-4187,2024-08-02 09:16:00,settled,2011-CUST-FUNDS-EUR,2024-08-03 09:16:00,GL-8ECF9638
TXN-4B32DDCA,2822.37,EUR,CUST-7416,2024-02-26 05:06:00,failed,2011-CUST-FUNDS-EUR,2024-02-27 05:06:00,GL-FF369528
TXN-85C23B90,2822.96,GBP,CUST-2527,2024-11-21 04:30:00,settled,2011-CUST-FUNDS-EUR,2024-11-22 04:30:00,GL-52A0E933
TXN-E3A68FCF,4215.27,USD,CUST-1486,2024-08-12 23:25:00,settled,2011-CUST-FUNDS-EUR,2024-08-13 23:25:00,GL-1920FF6E
TXN-C0FA82A6,4531.57,USD,CUST-3448,2024-10-04 20:15:00,settled,2011-CUST-FUNDS-EUR,2024-10-05 20:15:00,GL-2C160E55
TXN-5DCC13CC,1829.74,USD,CUST-5641,2024-08-02 17:44:00,settled,2011-CUST-FUNDS-EUR,2024-08-03 17:44:00,GL-2C0C79E7
TXN-DA96254D,1249.18,USD,CUST-5205,2024-07-08 11:20:00,settled,2011-CUST-FUNDS-EUR,2024-07-09 11:20:00,GL-72D1840D
TXN-D2B67D00,2149.23,EUR,CUST-9166,2024-09-06 17:38:00,settled,2011-CUST-FUNDS-EUR,2024-09-07 17:38:00,GL-39DFDCFB
TXN-D52985DD,4615.43,USD,CUST-4802,2024-11-26 04:31:00,refunded,2011-CUST-FUNDS-EUR,2024-11-27 04:31:00,GL-4504ED1E
TXN-AD8D977C,4290.55,USD,CUST-2011,2024-05-14 21:52:00,refunded,2011-CUST-FUNDS-EUR,2024-05-15 21:52:00,GL-21EFA27B
TXN-F68A42DE,2007.53,EUR,CUST-3328,2024-08-05 18:01:00,settled,2011-CUST-FUNDS-EUR,2024-08-06 18:01:00,GL-33F20DA1
TXN-B90A60CB,4735.26,USD,CUST-3452,2024-02-01 18:28:00,settled,2011-CUST-FUNDS-EUR,2024-02-02 18:28:00,GL-40EB4353
TXN-14FAC0BF,4745.0,USD,CUST-7560,2024-02-23 14:49:00,failed,2011-CUST-FUNDS-EUR,2024-02-24 14:49:00,GL-04477A1C
TXN-3EB41D22,195.26,EUR,CUST-1389,2024-02-04 10:43:00,settled,2011-CUST-FUNDS-EUR,2024-02-05 10:43:00,GL-C1EB39E5
TXN-53F8EF0E,871.49,USD,CUST-4394,2024-10-26 06:16:00,settled,2011-CUST-FUNDS-EUR,2024-10-27 06:16:00,GL-291F8BAA
TXN-7D697433,3061.89,EUR,CUST-8150,2024-11-02 15:57:00,settled,2011-CUST-FUNDS-EUR,2024-11-03 15:57:00,GL-D86B102C
TXN-0D0BC2C0,4562.7,EUR,CUST-3987,2024-02-07 17:41:00,settled,2011-CUST-FUNDS-EUR,2024-02-08 17:41:00,GL-9565EF4C
TXN-11C8C09C,3432.48,USD,CUST-2188,2024-11-01 05:36:00,refunded,2011-CUST-FUNDS-EUR,2024-11-02 05:36:00,GL-C4A35121
TXN-93D950E5,3918.15,GBP,CUST-3403,2024-02-27 00:54:00,settled,2011-CUST-FUNDS-EUR,2024-02-28 00:54:00,GL-4AC37AF5
TXN-70CB1DD2,1129.41,EUR,CUST-2393,2024-03-22 05:58:00,refunded,2011-CUST-FUNDS-EUR,2024-03-23 05:58:00,GL-56AD23D7
TXN-F0610BE0,220.2,USD,CUST-3063,2024-03-15 16:14:00,refunded,2011-CUST-FUNDS-EUR,2024-03-16 16:14:00,GL-C6E31D78
TXN-BC419DF5,2227.91,USD,CUST-3979,2024-08-20 01:20:00,settled,2011-CUST-FUNDS-EUR,2024-08-21 01:20:00,GL-569839D9
TXN-5F5C0508,3106.01,USD,CUST-9044,2024-10-04 17:56:00,refunded,2011-CUST-FUNDS-EUR,2024-10-05 17:56:00,GL-AE1C255D
TXN-7D7F02F2,3948.54,GBP,CUST-3380,2024-02-01 12:12:00,settled,2011-CUST-FUNDS-EUR,2024-02-02 12:12:00,GL-A48EACB2
TXN-502C08CF,802.31,GBP,CUST-1422,2024-02-10 05:26:00,failed,2011-CUST-FUNDS-EUR,2024-02-11 05:26:00,GL-CF3FC192
TXN-2B08977C,2771.5,USD,CUST-5238,2024-07-31 22:26:00,settled,2011-CUST-FUNDS-EUR,2024-08-01 22:26:00,GL-2E59C38C
TXN-3A9A9ECB,2521.31,USD,CUST-3250,2024-05-18 15:26:00,settled,2011-CUST-FUNDS-EUR,2024-05-19 15:26:00,GL-B94C633C
TXN-298B3EEC,4224.77,EUR,CUST-1318,2024-11-27 13:56:00,settled,2011-CUST-FUNDS-EUR,2024-11-28 13:56:00,GL-A756B5B2
TXN-756B3109,2205.4,USD,CUST-6613,2024-03-31 11:29:00,settled,2011-CUST-FUNDS-EUR,2024-04-01 11:29:00,GL-5DB6EC71
TXN-19306B2F,2270.71,EUR,CUST-5105,2024-08-28 15:35:00,failed,2011-CUST-FUNDS-EUR,2024-08-29 15:35:00,GL-94507F08
TXN-6EADCD9A,1311.75,EUR,CUST-1059,2024-12-22 22:38:00,settled,2011-CUST-FUNDS-EUR,2024-12-23 22:38:00,GL-DABABA5E
TXN-7F3CB6B6,2088.71,EUR,CUST-8669,2024-08-22 01:27:00,settled,2011-CUST-FUNDS-EUR,2024-08-23 01:27:00,GL-C1B7335B
TXN-15B0C60A,719.97,GBP,CUST-9420,2024-09-13 19:29:00,settled,2011-CUST-FUNDS-EUR,2024-09-14 19:29:00,GL-A24A94E5
TXN-2E000E30,2733.32,USD,CUST-7535,2024-09-24 01:50:00,failed,2011-CUST-FUNDS-EUR,2024-09-25 01:50:00,GL-4CC484A9
TXN-C5ED9B0E,690.29,USD,CUST-7570,2024-12-17 23:04:00,refunded,2011-CUST-FUNDS-EUR,2024-12-18 23:04:00,GL-BC8822F7
TXN-AAD40568,1293.22,EUR,CUST-1439,2024-01-01 10:12:00,refunded,2011-CUST-FUNDS-EUR,2024-01-02 10:12:00,GL-AA8FA964
TXN-F637872F,381.91,GBP,CUST-7950,2024-01-18 10:24:00,refunded,2011-CUST-FUNDS-EUR,2024-01-19 10:24:00,GL-573C93A8
TXN-9EECDD29,2718.32,USD,CUST-4297,2024-02-08 22:53:00,refunded,2011-CUST-FUNDS-EUR,2024-02-09 22:53:00,GL-A0310F4A
TXN-A345EA20,1896.21,EUR,CUST-7024,2024-11-21 02:09:00,refunded,2011-CUST-FUNDS-EUR,2024-11-22 02:09:00,GL-65901E65
TXN-28BF72F7,2917.34,USD,CUST-3018,2024-03-30 08:08:00,failed,2011-CUST-FUNDS-EUR,2024-03-31 08:08:00,GL-B938EDAC
TXN-1B6FFBB5,3426.71,USD,CUST-7112,2024-12-10 21:17:00,settled,2011-CUST-FUNDS-EUR,2024-12-11 21:17:00,GL-493A143E
TXN-662BF0D8,4193.89,USD,CUST-2388,2024-10-22 19:05:00,failed,2011-CUST-FUNDS-EUR,2024-10-23 19:05:00,GL-F9F3D468
TXN-D8EDE0A3,2786.27,USD,CUST-1323,2024-09-24 14:00:00,settled,2011-CUST-FUNDS-EUR,2024-09-25 14:00:00,GL-3395536C
TXN-3E4259D1,206.65,EUR,CUST-2695,2024-01-29 15:52:00,settled,2011-CUST-FUNDS-EUR,2024-01-30 15:52:00,GL-0EBC8718
TXN-5B15AD61,300.49,USD,CUST-4685,2024-08-05 17:37:00,settled,2011-CUST-FUNDS-EUR,2024-08-06 17:37:00,GL-7F9F3F35
TXN-22BDA1FF,3662.73,GBP,CUST-7214,2024-08-19 22:09:00,settled,2011-CUST-FUNDS-EUR,2024-08-20 22:09:00,GL-601CFEDF
TXN-1B43C2EA,2067.3,USD,CUST-6366,2024-02-04 02:02:00,failed,2011-CUST-FUNDS-EUR,2024-02-05 02:02:00,GL-A639385E
TXN-1FB2F3EC,4626.52,USD,CUST-8683,2024-01-27 03:31:00,failed,2011-CUST-FUNDS-EUR,2024-01-28 03:31:00,GL-53E2EF74
TXN-4708B9AE,3687.18,USD,CUST-3893,2024-01-07 11:03:00,settled,2011-CUST-FUNDS-EUR,2024-01-08 11:03:00,GL-445ECB83
TXN-5D468165,3519.61,GBP,CUST-3877,2024-01-17 02:00:00,settled,2011-CUST-FUNDS-EUR,2024-01-18 02:00:00,GL-6A7B76D3
TXN-23A618A4,3104.32,EUR,CUST-6971,2024-11-15 19:30:00,settled,2011-CUST-FUNDS-EUR,2024-11-16 19:30:00,GL-E8D709E3
TXN-57C64044,3245.63,USD,CUST-4769,2024-11-02 13:20:00,failed,2011-CUST-FUNDS-EUR,2024-11-03 13:20:00,GL-82774123
TXN-FAAB6D59,4336.67,EUR,CUST-6066,2024-05-10 05:22:00,settled,2011-CUST-FUNDS-EUR,2024-05-11 05:22:00,GL-BBC25D8E
TXN-6B220238,1924.05,GBP,CUST-5225,2024-12-08 20:10:00,settled,2011-CUST-FUNDS-EUR,2024-12-09 20:10:00,GL-7E713A80
TXN-5C67239C,1413.59,EUR,CUST-5656,2024-02-27 11:49:00,settled,2011-CUST-FUNDS-EUR,2024-02-28 11:49:00,GL-B245DC81
TXN-69FF26E0,2209.63,USD,CUST-7002,2024-02-17 06:15:00,refunded,2011-CUST-FUNDS-EUR,2024-02-18 06:15:00,GL-A41FD109
TXN-AC993DB0,4687.79,GBP,CUST-4764,2024-08-15 13:50:00,refunded,2011-CUST-FUNDS-EUR,2024-08-16 13:50:00,GL-B3DCDAB2
TXN-DA40971B,3710.38,GBP,CUST-8328,2024-07-13 17:07:00,refunded,2011-CUST-FUNDS-EUR,2024-07-14 17:07:00,GL-CB3DCB18
TXN-F456A547,3837.94,USD,CUST-9686,2024-06-12 10:31:00,settled,2011-CUST-FUNDS-EUR,2024-06-13 10:31:00,GL-8AEFEAA3
TXN-DF75E8C7,4043.59,EUR,CUST-5934,2024-11-02 21:02:00,settled,2011-CUST-FUNDS-EUR,2024-11-03 21:02:00,GL-36C5F7F4
