transaction_id,amount,currency,customer_id,created_at,status,adyen_psp_reference,merchant_account,value_in_cents,booking_date
TXN-4BE33587,146.89,GBP,CUST-3935,2024-10-16 20:47:00,settled,ADYEN-761371,MerchantAccountUSD,14688,2024-10-17 20:47:00
TXN-613F8ABD,1483.39,EUR,CUST-3603,2024-03-16 00:20:00,settled,ADYEN-451122,MerchantAccountUSD,148339,2024-03-17 00:20:00
TXN-5562D6D2,3320.66,USD,CUST-7365,2024-02-04 13:35:00,settled,ADYEN-199965,MerchantAccountUSD,332066,2024-02-05 13:35:00
TXN-1B6A3895,1620.13,USD,CUST-2140,2024-01-05 09:45:00,failed,ADYEN-839830,MerchantAccountUSD,162013,2024-01-06 09:45:00
TXN-8A9E3577,1965.66,GBP,CUST-8304,2024-11-11 11:19:00,settled,ADYEN-418272,MerchantAccountUSD,196566,2024-11-12 11:19:00
TXN-74FCD3DA,3174.33,GBP,CUST-5356,2024-03-05 19:51:00,settled,ADYEN-765097,MerchantAccountUSD,317433,2024-03-06 19:51:00
TXN-BF31BB1D,2609.62,GBP,CUST-7405,2024-09-21 16:05:00,settled,ADYEN-926934,MerchantAccountUSD,260962,2024-09-22 16:05:00
TXN-4705990E,2400.85,USD,CUST-8441,2024-10-01 11:14:00,settled,ADYEN-512885,MerchantAccountUSD,240085,2024-10-02 11:14:00
TXN-C3249EDD,1749.28,GBP,CUST-5822,2024-08-27 23:51:00,refunded,ADYEN-110914,MerchantAccountUSD,174928,2024-08-28 23:51:00
TXN-56427B70,3700.57,USD,CUST-1033,2024-03-12 20:23:00,settled,ADYEN-568562,MerchantAccountUSD,370057,2024-03-13 20:23:00
TXN-6E401280,554.96,USD,CUST-6736,2024-05-30 04:59:00,failed,ADYEN-299542,MerchantAccountUSD,55496,2024-05-31 04:59:00
TXN-5BD75F3F,4300.5,USD,CUST-5813,2024-03-26 21:36:00,settled,ADYEN-617384,MerchantAccountUSD,430050,2024-03-27 21:36:00
TXN-B2712AAE,1547.09,USD,CUST-5418,2024-04-20 14:19:00,settled,ADYEN-280289,MerchantAccountUSD,154709,2024-04-21 14:19:00
TXN-4B982295,2071.2,GBP,CUST-1750,2024-01-08 23:15:00,settled,ADYEN-159788,MerchantAccountUSD,207119,2024-01-09 23:15:00
TXN-D6740953,4387.43,USD,CUST-2438,2024-09-19 00:22:00,settled,ADYEN-422600,MerchantAccountUSD,438743,2024-09-20 00:22:00
TXN-2D6700B1,702.28,USD,CUST-8138,2024-04-25 05:05:00,settled,ADYEN-141654,MerchantAccountUSD,70228,2024-04-26 05:05:00
TXN-39480F17,4324.38,USD,CUST-7755,2024-01-13 05:47:00,settled,ADYEN-355151,MerchantAccountUSD,432438,2024-01-14 05:47:00
TXN-A6816D6D,2699.5,GBP,CUST-8019,2024-10-25 12:23:00,settled,ADYEN-765661,MerchantAccountUSD,269950,2024-10-26 12:23:00
TXN-DCAF305A,2747.16,GBP,CUST-8031,2024-05-06 21:36:00,settled,ADYEN-286667,MerchantAccountUSD,274716,2024-05-07 21:36:00
TXN-40574740,559.77,GBP,CUST-6372,2024-02-28 12:19:00,failed,ADYEN-807766,MerchantAccountUSD,55977,2024-02-29 12:19:00
TXN-20742F66,4789.13,USD,CUST-6431,2024-04-24 06:13:00,settled,ADYEN-926982,MerchantAccountUSD,478913,2024-04-25 06:13:00
TXN-54A17720,1928.18,GBP,CUST-7769,2024-11-20 12:54:00,settled,ADYEN-412848,MerchantAccountUSD,192818,2024-11-21 12:54:00
TXN-C33F4FD3,710.37,GBP,CUST-5819,2024-04-05 20:15:00,settled,ADYEN-109478,MerchantAccountUSD,71037,2024-04-06 20:15:00
TXN-CA90D7BB,3640.27,EUR,CUST-6995,2024-01-24 12:03:00,failed,ADYEN-397567,MerchantAccountUSD,364027,2024-01-25 12:03:00
TXN-8003B65A,129.65,GBP,CUST-1688,2024-10-30 01:06:00,settled,ADYEN-418134,MerchantAccountUSD,12965,2024-10-31 01:06:00
TXN-6FEF99B6,156.3,EUR,CUST-8260,2024-04-13 01:55:00,failed,ADYEN-121496,MerchantAccountUSD,15630,2024-04-14 01:55:00
TXN-321B9C04,638.19,USD,CUST-3519,2024-01-17 07:26:00,failed,ADYEN-207576,MerchantAccountUSD,63819,2024-01-18 07:26:00
TXN-8DF3D5A6,889.11,EUR,CUST-2140,2024-11-02 03:43:00,failed,ADYEN-265889,MerchantAccountUSD,88911,2024-11-03 03:43:00
TXN-2D97B7D2,2631.48,EUR,CUST-2782,2024-07-22 13:25:00,settled,ADYEN-178978,MerchantAccountUSD,263148,2024-07-23 13:25:00
TXN-3FDBA6AD,4138.0,USD,CUST-1895,2024-07-09 20:27:00,settled,ADYEN-566575,MerchantAccountUSD,413800,2024-07-10 20:27:00
TXN-4D970889,2877.13,USD,CUST-2814,2024-12-22 00:26:00,settled,ADYEN-682753,MerchantAccountUSD,287713,2024-12-23 00:26:00
TXN-C4691D43,784.91,USD,CUST-3622,2024-05-12 22:35:00,settled,ADYEN-459065,MerchantAccountUSD,78491,2024-05-13 22:35:00
TXN-08E482A2,2731.28,USD,CUST-9305,2024-07-04 14:45:00,failed,ADYEN-545377,MerchantAccountUSD,273128,2024-07-05 14:45:00
TXN-F8555AC4,96.65,USD,CUST-7923,2024-01-08 12:28:00,settled,ADYEN-842084,MerchantAccountUSD,9665,2024-01-09 12:28:00
TXN-92AE398D,3031.23,USD,CUST-8687,2024-05-27 23:43:00,failed,ADYEN-771096,MerchantAccountUSD,303123,2024-05-28 23:43:00
TXN-69FF26E0,2209.63,USD,CUST-7002,2024-02-17 06:15:00,refunded,ADYEN-315207,MerchantAccountUSD,220963,2024-02-18 06:15:00
TXN-8298563C,2482.26,GBP,CUST-7422,2024-10-18 18:38:00,failed,ADYEN-787862,MerchantAccountUSD,248226,2024-10-19 18:38:00
TXN-7FA76271,2517.64,GBP,CUST-4637,2024-05-16 17:25:00,failed,ADYEN-893184,MerchantAccountUSD,251764,2024-05-17 17:25:00
TXN-4AC34F13,4277.31,USD,CUST-5088,2024-06-23 17:46:00,settled,ADYEN-425456,MerchantAccountUSD,427731,2024-06-24 17:46:00
TXN-AF00945E,2643.29,EUR,CUST-1351,2024-07-24 18:18:00,settled,ADYEN-309699,MerchantAccountUSD,264329,2024-07-25 18:18:00
TXN-BC18FD89,2227.95,USD,CUST-3282,2024-08-27 23:29:00,settled,ADYEN-519360,MerchantAccountUSD,222794,2024-08-28 23:29:00
TXN-B2494249,422.42,GBP,CUST-7350,2024-01-10 18:07:00,settled,ADYEN-172719,MerchantAccountUSD,42242,2024-01-11 18:07:00
TXN-1D2460B7,1407.79,USD,CUST-6789,2024-02-15 02:11:00,refunded,ADYEN-387199,MerchantAccountUSD,140779,2024-02-16 02:11:00
TXN-30EA32AF,1039.23,USD,CUST-8377,2024-04-11 20:38:00,refunded,ADYEN-453491,MerchantAccountUSD,103923,2024-04-12 20:38:00
TXN-30459F98,656.35,USD,CUST-6777,2024-07-19 06:26:00,settled,ADYEN-482363,MerchantAccountUSD,65635,2024-07-20 06:26:00
TXN-E41D0935,3804.27,EUR,CUST-9012,2024-01-28 09:59:00,settled,ADYEN-964207,MerchantAccountUSD,380427,2024-01-29 09:59:00
TXN-58A26BB3,2157.13,EUR,CUST-3395,2024-04-04 10:24:00,settled,ADYEN-134223,MerchantAccountUSD,215713,2024-04-05 10:24:00
TXN-1FD35F2C,1777.06,EUR,CUST-1688,2024-10-12 05:25:00,refunded,ADYEN-188905,MerchantAccountUSD,177706,2024-10-13 05:25:00
TXN-55CB7B03,1533.62,GBP,CUST-3656,2024-08-13 14:42:00,settled,ADYEN-263968,MerchantAccountUSD,153362,2024-08-14 14:42:00
TXN-2367B0C2,3108.78,GBP,CUST-2064,2024-04-08 14:02:00,settled,ADYEN-729239,MerchantAccountUSD,310878,2024-04-09 14:02:00
TXN-4EFB9231,240.54,USD,CUST-6930,2024-01-15 17:04:00,failed,ADYEN-116607,MerchantAccountUSD,24054,2024-01-16 17:04:00
TXN-D115ECEB,1976.28,USD,CUST-9478,2024-01-26 17:16:00,settled,ADYEN-363467,MerchantAccountUSD,197628,2024-01-27 17:16:00
TXN-8B838BCC,541.97,USD,CUST-1937,2024-05-30 05:39:00,failed,ADYEN-350424,MerchantAccountUSD,54197,2024-05-31 05:39:00
TXN-6165AD04,332.9,USD,CUST-6548,2024-04-12 19:54:00,refunded,ADYEN-186946,MerchantAccountUSD,33290,2024-04-13 19:54:00
TXN-B3682253,764.14,USD,CUST-1739,2024-03-17 03:59:00,settled,ADYEN-267209,MerchantAccountUSD,76414,2024-03-18 03:59:00
TXN-EB931B1B,4763.7,EUR,CUST-5421,2024-05-09 20:11:00,settled,ADYEN-654583,MerchantAccountUSD,476370,2024-05-10 20:11:00
TXN-6F4783E2,2374.71,GBP,CUST-7427,2024-06-07 09:07:00,refunded,ADYEN-555879,MerchantAccountUSD,237471,2024-06-08 09:07:00
TXN-92C214CF,3562.25,GBP,CUST-4560,2024-04-12 06:39:00,settled,ADYEN-662187,MerchantAccountUSD,356225,2024-04-13 06:39:00
TXN-BDC1E206,937.24,EUR,CUST-9921,2024-11-27 17:27:00,settled,ADYEN-545481,MerchantAccountUSD,93724,2024-11-28 17:27:00
TXN-F0C5C4DD,2426.24,GBP,CUST-3849,2024-04-30 21:21:00,settled,ADYEN-548647,MerchantAccountUSD,242623,2024-05-01 21:21:00
TXN-E84D2B05,4807.1,USD,CUST-7318,2024-04-07 10:04:00,failed,ADYEN-579432,MerchantAccountUSD,480710,2024-04-08 10:04:00
TXN-65EAE66A,72.11,EUR,CUST-6270,2024-03-21 19:44:00,settled,ADYEN-559937,MerchantAccountUSD,7211,2024-03-22 19:44:00
TXN-3BEBD74A,2397.49,USD,CUST-3447,2024-12-30 08:12:00,settled,ADYEN-462005,MerchantAccountUSD,239748,2024-12-31 08:12:00
TXN-E8FA9CDA,3329.96,USD,CUST-2586,2024-04-18 16:50:00,settled,ADYEN-502031,MerchantAccountUSD,332996,2024-04-19 16:50:00
TXN-5FD3AB26,2868.75,USD,CUST-9207,2024-05-22 12:28:00,refunded,ADYEN-407714,MerchantAccountUSD,286875,2024-05-23 12:28:00
TXN-DCEE78EE,489.6,EUR,CUST-5616,2024-05-18 15:36:00,settled,ADYEN-518781,MerchantAccountUSD,48960,2024-05-19 15:36:00
TXN-01BB5F64,2122.69,USD,CUST-4259,2024-10-01 12:27:00,settled,ADYEN-739893,MerchantAccountUSD,212269,2024-10-02 12:27:00
TXN-A6B00FA6,913.38,EUR,CUST-5050,2024-06-06 02:07:00,settled,ADYEN-948400,MerchantAccountUSD,91338,2024-06-07 02:07:00
TXN-5CD7BA7F,3631.46,USD,CUST-7007,2024-11-17 09:53:00,refunded,ADYEN-955704,MerchantAccountUSD,363146,2024-11-18 09:53:00
TXN-79CF2BF9,3388.4,GBP,CUST-6435,2024-07-15 23:08:00,settled,ADYEN-625958,MerchantAccountUSD,338840,2024-07-16 23:08:00
TXN-0876AE89,4705.34,GBP,CUST-6476,2024-03-11 18:22:00,settled,ADYEN-909026,MerchantAccountUSD,470534,2024-03-12 18:22:00
TXN-DAD28634,3677.01,USD,CUST-9531,2024-05-21 01:56:00,refunded,ADYEN-803034,MerchantAccountUSD,367701,2024-05-22 01:56:00
TXN-0FA81F19,1703.92,USD,CUST-9497,2024-12-22 20:15:00,settled,ADYEN-311020,MerchantAccountUSD,170392,2024-12-23 20:15:00
TXN-B7F04D36,4315.86,GBP,CUST-4209,2024-10-25 14:41:00,refunded,ADYEN-501395,MerchantAccountUSD,431585,2024-10-26 14:41:00
TXN-C3B389D4,3175.49,USD,CUST-4345,2024-03-05 02:11:00,failed,ADYEN-353837,MerchantAccountUSD,317549,2024-03-06 02:11:00
TXN-2B10F2B1,3285.41,GBP,CUST-4027,2024-02-26 22:11:00,settled,ADYEN-316314,MerchantAccountUSD,328541,2024-02-27 22:11:00
TXN-9CE3E096,1952.89,EUR,CUST-5719,2024-01-09 22:15:00,settled,ADYEN-900728,MerchantAccountUSD,195289,2024-01-10 22:15:00
TXN-2AE66E8C,1124.77,USD,CUST-6033,2024-11-12 07:01:00,refunded,ADYEN-258020,MerchantAccountUSD,112477,2024-11-13 07:01:00
TXN-8672D60D,1401.01,USD,CUST-3371,2024-02-19 23:13:00,failed,ADYEN-136471,MerchantAccountUSD,140101,2024-02-20 23:13:00
TXN-901BBF4E,444.58,EUR,CUST-7514,2024-01-28 21:53:00,settled,ADYEN-696229,MerchantAccountUSD,44458,2024-01-29 21:53:00
TXN-9272F2D4,3025.4,GBP,CUST-1861,2024-07-11 08:14:00,refunded,ADYEN-395938,MerchantAccountUSD,302540,2024-07-12 08:14:00
TXN-ABF91CF6,1166.43,USD,CUST-7052,2024-04-29 01:42:00,settled,ADYEN-648322,MerchantAccountUSD,116643,2024-04-30 01:42:00
TXN-9D7DA358,2049.19,USD,CUST-1498,2024-12-07 08:02:00,settled,ADYEN-880203,MerchantAccountUSD,204919,2024-12-08 08:02:00
TXN-7D8BDFC0,2785.09,EUR,CUST-9564,2024-05-24 20:02:00,settled,ADYEN-199202,MerchantAccountUSD,278509,2024-05-25 20:02:00
TXN-8DBFE6B2,2240.46,USD,CUST-8399,2024-04-09 19:30:00,settled,ADYEN-526189,MerchantAccountUSD,224046,2024-04-10 19:30:00
TXN-52EC6036,4449.87,USD,CUST-1877,2024-02-21 10:13:00,settled,ADYEN-632053,MerchantAccountUSD,444987,2024-02-22 10:13:00
TXN-043E99A2,3256.22,USD,CUST-6982,2024-05-03 23:04:00,settled,ADYEN-979861,MerchantAccountUSD,325622,2024-05-04 23:04:00
TXN-62089445,2341.89,USD,CUST-1800,2024-01-02 21:16:00,settled,ADYEN-471896,MerchantAccountUSD,234189,2024-01-03 21:16:00
TXN-67DF62C2,691.14,EUR,CUST-8513,2024-08-02 05:48:00,settled,ADYEN-299854,MerchantAccountUSD,69114,2024-08-03 05:48:00
TXN-802A2916,3460.59,EUR,CUST-6594,2024-03-16 07:57:00,refunded,ADYEN-189540,MerchantAccountUSD,346059,2024-03-17 07:57:00
TXN-BE1947A0,4482.41,EUR,CUST-3277,2024-06-06 22:17:00,refunded,ADYEN-710623,MerchantAccountUSD,448241,2024-06-07 22:17:00
TXN-1503CCE1,91.99,USD,CUST-2690,2024-10-16 04:14:00,refunded,ADYEN-706774,MerchantAccountUSD,9199,2024-10-17 04:14:00
TXN-6B32A34A,1203.64,USD,CUST-1716,2024-05-25 07:05:00,failed,ADYEN-791808,MerchantAccountUSD,120364,2024-05-26 07:05:00
TXN-BEA23E4E,4847.18,USD,CUST-2250,2024-09-15 21:12:00,settled,ADYEN-725486,MerchantAccountUSD,484718,2024-09-16 21:12:00
TXN-91A42EEB,3082.94,EUR,CUST-7811,2024-12-28 02:41:00,settled,ADYEN-101761,MerchantAccountUSD,308294,2024-12-29 02:41:00
TXN-B594D3EB,2921.85,USD,CUST-8689,2024-04-15 22:16:00,failed,ADYEN-821206,MerchantAccountUSD,292185,2024-04-16 22:16:00
TXN-BA02EB4D,652.01,USD,CUST-8039,2024-10-17 14:54:00,settled,ADYEN-650642,MerchantAccountUSD,65201,2024-10-18 14:54:00
TXN-6BF50076,2545.48,GBP,CUST-4511,2024-09-14 01:25:00,settled,ADYEN-595065,MerchantAccountUSD,254548,2024-09-15 01:25:00
TXN-2BB926AF,3762.71,EUR,CUST-8478,2024-10-30 18:44:00,refunded,ADYEN-952318,MerchantAccountUSD,376271,2024-10-31 18:44:00
TXN-D38B92FD,3548.09,USD,CUST-6002,2024-11-09 03:25:00,failed,ADYEN-134844,MerchantAccountUSD,354809,2024-11-10 03:25:00
TXN-87D3D89C,2442.66,GBP,CUST-4672,2024-06-19 23:24:00,settled,ADYEN-170508,MerchantAccountUSD,244266,2024-06-20 23:24:00
TXN-FBCC6768,3436.19,USD,CUST-3913,2024-09-14 17:44:00,settled,ADYEN-892908,MerchantAccountUSD,343619,2024-09-15 17:44:00
TXN-295B470D,4026.52,EUR,CUST-8772,2024-03-11 10:11:00,settled,ADYEN-419099,MerchantAccountUSD,402652,2024-03-12 10:11:00
TXN-88B9E8B6,3255.71,USD,CUST-3976,2024-11-27 18:21:00,refunded,ADYEN-498883,MerchantAccountUSD,325571,2024-11-28 18:21:00
TXN-AAD40568,1293.22,EUR,CUST-1439,2024-01-01 10:12:00,refunded,ADYEN-218517,MerchantAccountUSD,129322,2024-01-02 10:12:00
TXN-6CCC7241,3256.63,USD,CUST-9535,2024-02-23 04:48:00,settled,ADYEN-640189,MerchantAccountUSD,325663,2024-02-24 04:48:00
TXN-BFC2A2D6,10.46,USD,CUST-6634,2024-05-26 15:34:00,settled,ADYEN-592428,MerchantAccountUSD,1046,2024-05-27 15:34:00
TXN-34C15E34,4230.63,GBP,CUST-7339,2024-11-20 03:36:00,refunded,ADYEN-159605,MerchantAccountUSD,423063,2024-11-21 03:36:00
TXN-28BDCEE1,2099.97,USD,CUST-1000,2024-11-30 10:04:00,failed,ADYEN-922106,MerchantAccountUSD,209996,2024-12-01 10:04:00
TXN-2334A3FE,1824.2,USD,CUST-9837,2024-01-28 18:37:00,settled,ADYEN-758803,MerchantAccountUSD,182420,2024-01-29 18:37:00
TXN-194416B3,306.48,EUR,CUST-5836,2024-02-05 23:24:00,refunded,ADYEN-839743,MerchantAccountUSD,30648,2024-02-06 23:24:00
TXN-08BBE8B5,4423.55,USD,CUST-1429,2024-02-22 14:51:00,settled,ADYEN-271545,MerchantAccountUSD,442355,2024-02-23 14:51:00
TXN-1A122366,3038.21,USD,CUST-9068,2024-01-30 02:56:00,settled,ADYEN-599514,MerchantAccountUSD,303821,2024-01-31 02:56:00
TXN-75E122A6,789.44,USD,CUST-4929,2024-01-12 04:14:00,settled,ADYEN-831328,MerchantAccountUSD,78944,2024-01-13 04:14:00
TXN-C332EF2A,2299.15,USD,CUST-8960,2024-05-09 17:51:00,settled,ADYEN-961636,MerchantAccountUSD,229915,2024-05-10 17:51:00
TXN-F3B7B45A,570.61,USD,CUST-8010,2024-01-07 05:11:00,settled,ADYEN-339521,MerchantAccountUSD,57061,2024-01-08 05:11:00
TXN-5F5D22EE,1809.95,USD,CUST-3269,2024-12-10 23:14:00,settled,ADYEN-751628,MerchantAccountUSD,180995,2024-12-11 23:14:00
TXN-3AF9FB60,3691.68,USD,CUST-5118,2024-03-18 05:16:00,settled,ADYEN-235684,MerchantAccountUSD,369168,2024-03-19 05:16:00
TXN-92C728CD,4491.16,EUR,CUST-4989,2024-06-14 23:06:00,settled,ADYEN-379484,MerchantAccountUSD,449116,2024-06-15 23:06:00
TXN-ADC1812E,2718.32,EUR,CUST-1080,2024-04-08 08:00:00,settled,ADYEN-938022,MerchantAccountUSD,271832,2024-04-09 08:00:00
TXN-A07F76C6,4926.53,EUR,CUST-1507,2024-08-08 20:10:00,failed,ADYEN-508873,MerchantAccountUSD,492653,2024-08-09 20:10:00
TXN-ACE6481F,557.28,USD,CUST-2258,2024-04-11 15:31:00,settled,ADYEN-583980,MerchantAccountUSD,55728,2024-04-12 15:31:00
TXN-991A3ADA,684.93,GBP,CUST-5297,2024-06-22 05:44:00,settled,ADYEN-664304,MerchantAccountUSD,68493,2024-06-23 05:44:00
TXN-8421B612,3553.75,USD,CUST-3680,2024-09-14 02:29:00,refunded,ADYEN-918333,MerchantAccountUSD,355375,2024-09-15 02:29:00
TXN-F90318F0,3839.41,GBP,CUST-8751,2024-12-02 11:45:00,refunded,ADYEN-342446,MerchantAccountUSD,383941,2024-12-03 11:45:00
TXN-B864421E,2796.06,GBP,CUST-1025,2024-04-08 13:33:00,failed,ADYEN-193483,MerchantAccountUSD,279606,2024-04-09 13:33:00
TXN-C908F178,220.32,USD,CUST-9847,2024-11-26 18:42:00,settled,ADYEN-419634,MerchantAccountUSD,22032,2024-11-27 18:42:00
TXN-999657FB,4326.39,USD,CUST-8250,2024-04-04 16:00:00,settled,ADYEN-823328,MerchantAccountUSD,432639,2024-04-05 16:00:00
TXN-D3266547,1041.55,USD,CUST-3135,2024-11-06 19:42:00,failed,ADYEN-920878,MerchantAccountUSD,104155,2024-11-07 19:42:00
TXN-C7BEC9BA,2736.03,GBP,CUST-1027,2024-12-12 17:56:00,failed,ADYEN-506969,MerchantAccountUSD,273603,2024-12-13 17:56:00
TXN-2CEBCAF2,4719.03,USD,CUST-8899,2024-02-22 03:48:00,settled,ADYEN-393798,MerchantAccountUSD,471903,2024-02-23 03:48:00
TXN-7E7155A8,726.91,USD,CUST-6658,2024-07-23 04:48:00,settled,ADYEN-265350,MerchantAccountUSD,72691,2024-07-24 04:48:00
TXN-72D70E92,3082.56,USD,CUST-9317,2024-03-24 17:00:00,settled,ADYEN-450067,MerchantAccountUSD,308256,2024-03-25 17:00:00
TXN-3FD86FB1,4882.64,GBP,CUST-9799,2024-06-10 10:01:00,refunded,ADYEN-909124,MerchantAccountUSD,488264,2024-06-11 10:01:00
TXN-B740D9A1,3732.72,GBP,CUST-2386,2024-03-20 04:25:00,settled,ADYEN-130213,MerchantAccountUSD,373272,2024-03-21 04:25:00
TXN-EEA20C6D,2456.03,USD,CUST-7222,2024-08-03 00:50:00,refunded,ADYEN-632852,MerchantAccountUSD,245603,2024-08-04 00:50:00
TXN-059A4856,1688.07,EUR,CUST-3862,2024-03-13 23:00:00,failed,ADYEN-948945,MerchantAccountUSD,168807,2024-03-14 23:00:00
TXN-47C5075E,343.96,EUR,CUST-4165,2024-05-21 22:09:00,settled,ADYEN-642383,MerchantAccountUSD,34396,2024-05-22 22:09:00
TXN-B88A32F2,2851.71,USD,CUST-3869,2024-04-07 03:11:00,settled,ADYEN-869611,MerchantAccountUSD,285171,2024-04-08 03:11:00
TXN-94329681,3372.68,USD,CUST-7444,2024-12-13 21:23:00,settled,ADYEN-284289,MerchantAccountUSD,337268,2024-12-14 21:23:00
TXN-58FA89E1,3525.64,EUR,CUST-2655,2024-06-21 09:20:00,settled,ADYEN-349303,MerchantAccountUSD,352564,2024-06-22 09:20:00
TXN-2191A339,4851.92,USD,CUST-3317,2024-06-26 14:25:00,settled,ADYEN-248224,MerchantAccountUSD,485192,2024-06-27 14:25:00
TXN-91DD0F83,4647.44,GBP,CUST-9967,2024-01-16 15:15:00,refunded,ADYEN-911426,MerchantAccountUSD,464743,2024-01-17 15:15:00
TXN-8D494D9E,2742.94,USD,CUST-3470,2024-02-14 10:50:00,refunded,ADYEN-377670,MerchantAccountUSD,274294,2024-02-15 10:50:00
TXN-D0A566C7,3367.29,USD,CUST-1155,2024-02-01 08:48:00,settled,ADYEN-763105,MerchantAccountUSD,336729,2024-02-02 08:48:00
TXN-5EFD38FC,3964.79,USD,CUST-6876,2024-12-13 02:24:00,settled,ADYEN-308003,MerchantAccountUSD,396479,2024-12-14 02:24:00
TXN-64D74822,4648.51,USD,CUST-3891,2024-10-31 19:46:00,settled,ADYEN-754553,MerchantAccountUSD,464851,2024-11-01 19:46:00
TXN-4005F433,1896.25,USD,CUST-8624,2024-02-02 06:59:00,refunded,ADYEN-530869,MerchantAccountUSD,189625,2024-02-03 06:59:00
TXN-9271B5A7,2200.35,USD,CUST-1740,2024-04-14 21:03:00,settled,ADYEN-974779,MerchantAccountUSD,220035,2024-04-15 21:03:00
TXN-157938EC,1056.25,EUR,CUST-9355,2024-09-20 10:27:00,failed,ADYEN-699013,MerchantAccountUSD,105625,2024-09-21 10:27:00
TXN-F745C832,4794.44,EUR,CUST-3247,2024-07-09 07:03:00,settled,ADYEN-552834,MerchantAccountUSD,479443,2024-07-10 07:03:00
TXN-6379540F,3287.39,USD,CUST-5483,2024-09-30 03:18:00,settled,ADYEN-992962,MerchantAccountUSD,328739,2024-10-01 03:18:00
TXN-807CEC1D,968.78,USD,CUST-4089,2024-11-30 02:13:00,settled,ADYEN-757209,MerchantAccountUSD,96878,2024-12-01 02:13:00
TXN-A2C6D9FA,2140.25,EUR,CUST-6964,2024-12-09 13:05:00,settled,ADYEN-857608,MerchantAccountUSD,214025,2024-12-10 13:05:00
TXN-4819BE61,1025.66,USD,CUST-1085,2024-07-03 13:36:00,failed,ADYEN-419980,MerchantAccountUSD,102566,2024-07-04 13:36:00
TXN-793B4CD3,1240.41,USD,CUST-7492,2024-11-23 07:36:00,settled,ADYEN-853529,MerchantAccountUSD,124041,2024-11-24 07:36:00
TXN-EC7D48F6,3319.59,GBP,CUST-9427,2024-01-14 20:42:00,failed,ADYEN-804031,MerchantAccountUSD,331959,2024-01-15 20:42:00
TXN-7932E9C1,826.28,GBP,CUST-9826,2024-11-22 07:53:00,settled,ADYEN-569555,MerchantAccountUSD,82628,2024-11-23 07:53:00
TXN-5E4B8AAD,3460.8,USD,CUST-5699,2024-02-22 22:39:00,settled,ADYEN-810753,MerchantAccountUSD,346080,2024-02-23 22:39:00
TXN-E4C18482,1978.78,USD,CUST-1517,2024-03-23 21:12:00,refunded,ADYEN-961325,MerchantAccountUSD,197878,2024-03-24 21:12:00
TXN-1D1314E2,2193.24,USD,CUST-1608,2024-10-14 06:48:00,refunded,ADYEN-614459,MerchantAccountUSD,219323,2024-10-15 06:48:00
TXN-12D90001,4853.96,EUR,CUST-3563,2024-08-07 14:20:00,settled,ADYEN-323312,MerchantAccountUSD,485396,2024-08-08 14:20:00
TXN-8A417C5E,4215.37,EUR,CUST-4872,2024-01-23 07:14:00,settled,ADYEN-255728,MerchantAccountUSD,421537,2024-01-24 07:14:00
TXN-4523E5D2,820.49,GBP,CUST-5861,2024-11-03 13:32:00,settled,ADYEN-361226,MerchantAccountUSD,82049,2024-11-04 13:32:00
TXN-B5E5A07A,149.96,USD,CUST-3666,2024-10-04 03:04:00,settled,ADYEN-615978,MerchantAccountUSD,14996,2024-10-05 03:04:00
TXN-70C3A210,4559.16,GBP,CUST-7808,2024-08-28 02:13:00,failed,ADYEN-264607,MerchantAccountUSD,455916,2024-08-29 02:13:00
TXN-6D3DFA1B,644.84,USD,CUST-3406,2024-11-12 20:03:00,settled,ADYEN-368135,MerchantAccountUSD,64484,2024-11-13 20:03:00
TXN-46C08F3A,2228.13,USD,CUST-8872,2024-06-09 18:58:00,settled,ADYEN-720108,MerchantAccountUSD,222813,2024-06-10 18:58:00
TXN-6D381C55,2576.11,EUR,CUST-2848,2024-06-09 03:29:00,settled,ADYEN-848019,MerchantAccountUSD,257611,2024-06-10 03:29:00
TXN-9D9D5436,3159.5,USD,CUST-9435,2024-12-21 15:57:00,settled,ADYEN-850083,MerchantAccountUSD,315950,2024-12-22 15:57:00
TXN-94CC084B,4982.59,EUR,CUST-7830,2024-03-24 04:32:00,settled,ADYEN-272681,MerchantAccountUSD,498259,2024-03-25 04:32:00
TXN-0BF66A6C,3402.72,EUR,CUST-5227,2024-10-19 16:19:00,settled,ADYEN-733814,MerchantAccountUSD,340272,2024-10-20 16:19:00
TXN-78AD7D48,712.76,USD,CUST-6029,2024-09-06 15:09:00,settled,ADYEN-273742,MerchantAccountUSD,71276,2024-09-07 15:09:00
TXN-8D7EEBF6,1929.29,GBP,CUST-7911,2024-09-26 18:49:00,settled,ADYEN-780797,MerchantAccountUSD,192929,2024-09-27 18:49:00
TXN-01A87B4B,3301.06,GBP,CUST-6873,2024-12-07 20:26:00,failed,ADYEN-190956,MerchantAccountUSD,330106,2024-12-08 20:26:00
TXN-EA22AA71,4721.85,USD,CUST-8271,2024-04-24 09:49:00,settled,ADYEN-358950,MerchantAccountUSD,472185,2024-04-25 09:49:00
TXN-3AE975B2,2499.12,GBP,CUST-4730,2024-10-23 05:40:00,settled,ADYEN-341709,MerchantAccountUSD,249912,2024-10-24 05:40:00
TXN-1B76B5CA,4600.04,EUR,CUST-7520,2024-09-13 07:20:00,settled,ADYEN-244953,MerchantAccountUSD,460004,2024-09-14 07:20:00
